,t,r,p,p_fdr,N
7Networks_LH_SalVentAttn_ParOper_1,-1.743035720231462,-0.12358231669392802,0.0829117642806382,0.18861342418116586,199.0
7Networks_LH_SalVentAttn_FrOperIns_1,-0.09380652672826297,-0.0067436170181915745,0.9253606651662355,0.9706409626353654,197.0
7Networks_LH_SalVentAttn_FrOperIns_2,-0.24191658076733516,-0.017481361419005564,0.8091057081412958,0.909107537237411,195.0
7Networks_LH_SalVentAttn_PFCl_1,-2.444154951778357,-0.1725858108972568,0.015417504683896991,0.0481797021371781,198.0
7Networks_LH_SalVentAttn_Med_1,-4.136908009734561,-0.28364472527560647,5.241025806858515e-05,0.0016045923261909147,199.0
7Networks_LH_SalVentAttn_Med_2,-1.244139169697384,-0.0885667763282424,0.21494944038864844,0.3643210854044889,199.0
7Networks_LH_SalVentAttn_Med_3,-3.3867058125784277,-0.23470504547472976,0.0008555297523961222,0.00874311868422004,200.0
7Networks_LH_Limbic_OFC_1,-2.7167504321236167,-0.19062079711580537,0.007188684653702564,0.025673873763223443,199.0
7Networks_LH_Limbic_TempPole_1,-0.05180361996891529,-0.003738017963030249,0.9587393089959995,0.9726034186254962,196.0
7Networks_LH_Limbic_TempPole_2,-0.5877310513104874,-0.04199077509246492,0.5573963167219689,0.7146106624640627,199.0
7Networks_LH_Cont_Par_1,-1.4974217013911113,-0.10646583397656136,0.13590880736722932,0.27011519521741006,199.0
7Networks_LH_Cont_PFCl_1,-1.0161809360129959,-0.07244329440776992,0.3108088683258455,0.49334741004102456,199.0
7Networks_LH_Cont_pCun_1,-3.7894499401899884,-0.26079699764586856,0.0002011269963046425,0.003471016172467371,200.0
7Networks_LH_Cont_Cing_1,-1.8601608268726708,-0.13177685624151875,0.06437640669262457,0.15327715879196327,199.0
7Networks_LH_Default_Temp_1,-2.308902129856333,-0.16332100810276606,0.02200795837679147,0.06472928934350432,198.0
7Networks_LH_Default_Temp_2,-0.7603397627913779,-0.05429041034938814,0.44797459101123527,0.6053710689341018,199.0
7Networks_LH_Default_Par_1,-0.9171472492867271,-0.06544268879103617,0.3602042305372175,0.5376182545331605,199.0
7Networks_LH_Default_Par_2,-2.3180076122828863,-0.16427716817221855,0.02150250550089508,0.06472928934350432,197.0
7Networks_LH_Default_PFC_1,-1.964187341036839,-0.13903865577005337,0.050936677015324984,0.13060686414185893,199.0
7Networks_LH_Default_PFC_2,-1.4122616308357367,-0.1004324407627251,0.15947503124114526,0.29532413192804674,199.0
7Networks_LH_Default_PFC_3,-3.7805143160886763,-0.2609586304431484,0.00020826097034804225,0.003471016172467371,199.0
7Networks_LH_Default_PFC_4,0.32208408192819954,0.0233250197164562,0.7477449673767668,0.869470892298566,194.0
7Networks_LH_Default_PFC_5,-0.5447346441087414,-0.03908503108168852,0.5865649017165881,0.7249857978224452,198.0
7Networks_LH_Default_PFC_6,-0.4649383816253144,-0.033816130221674,0.642516508507511,0.7559017747147188,192.0
7Networks_LH_Default_PFC_7,-2.460767499122485,-0.1739888233474561,0.01474287589225974,0.04782008787688908,198.0
7Networks_LH_Default_pCunPCC_1,-2.8101220477931346,-0.19796538365484148,0.005465315975111697,0.02214002997549662,197.0
7Networks_LH_Default_pCunPCC_2,-3.0989145100494406,-0.21790202300788433,0.0022356371300573386,0.013150806647396108,196.0
7Networks_RH_Vis_1,1.1884288002018404,0.08531902506033687,0.236140084170489,0.3871148920827689,196.0
7Networks_RH_Vis_2,-0.29151700950442944,-0.02110949712579643,0.7709756368709662,0.8861788929551335,194.0
