,t,p,p_fdr
7Networks_LH_SalVentAttn_ParOper_1,-1.8014482074295315,0.08370650622210041,0.12910265087033546
7Networks_LH_SalVentAttn_FrOperIns_1,-0.18198635007988226,0.8570610245431722,0.8835680665393528
7Networks_LH_SalVentAttn_FrOperIns_2,-0.48583745619016894,0.6313135624892015,0.7174017755559108
7Networks_LH_SalVentAttn_PFCl_1,-2.9908293556024694,0.006172631352872331,0.024690525411489323
7Networks_LH_SalVentAttn_Med_1,-1.0753608053136245,0.2924824219207251,0.37023091382370266
7Networks_LH_SalVentAttn_Med_2,2.215080931831675,0.036092717779782436,0.07458991497308873
7Networks_LH_SalVentAttn_Med_3,-1.3244535758472438,0.19733355585754817,0.271894449482663
7Networks_LH_Limbic_OFC_1,-3.2754867187906807,0.003086495971428828,0.017147199841271266
7Networks_LH_Limbic_TempPole_1,-2.4381810149875456,0.02220708686927754,0.06052649111182581
7Networks_LH_Limbic_TempPole_2,-2.946099349393032,0.0068703945918118636,0.02642459458389178
7Networks_LH_Cont_Par_1,-3.0393890275521307,0.005491850680935021,0.02288271117056259
7Networks_LH_Cont_PFCl_1,-3.352694464259388,0.0025497477764306864,0.017147199841271266
7Networks_LH_Cont_pCun_1,0.19951246825961297,0.8434757809428075,0.8786206051487578
7Networks_LH_Cont_Cing_1,-0.7843668105882828,0.4401942576643654,0.5240407829337683
7Networks_LH_Default_Temp_1,-2.772947512294966,0.010344863230464576,0.036945940108802054
7Networks_LH_Default_Temp_2,-2.4476193092090397,0.02174588578045466,0.06052649111182581
7Networks_LH_Default_Par_1,-2.1172331156342348,0.04436320240628243,0.0792200042969329
7Networks_LH_Default_Par_2,-3.688368062614381,0.0010978244390598677,0.013160651171261525
7Networks_LH_Default_PFC_1,-2.355494249125578,0.026649915915744973,0.06662478978936243
7Networks_LH_Default_PFC_2,-3.6583874748021277,0.0011844586054135372,0.013160651171261525
7Networks_LH_Default_PFC_3,-3.164134100369685,0.0040567853167034745,0.021246419548814316
7Networks_LH_Default_PFC_4,-3.823578777894257,0.000778323835419887,0.013160651171261525
7Networks_LH_Default_PFC_5,-3.9284189352017482,0.0005953045366026529,0.013160651171261525
7Networks_LH_Default_PFC_6,-3.7713753839933553,0.0008890837092464382,0.013160651171261525
7Networks_LH_Default_PFC_7,-3.45796990878649,0.001961466571317432,0.0163455547609786
7Networks_LH_Default_pCunPCC_1,0.9100553813052907,0.3714844608802135,0.45862279121014005
7Networks_LH_Default_pCunPCC_2,-1.2453029613643805,0.22456664113053576,0.2994221881740477
7Networks_RH_Vis_1,-2.074550095035463,0.04847509050296708,0.08504401842625804
7Networks_RH_Vis_2,2.434391180401358,0.022394801711375548,0.06052649111182581
7Networks_RH_Vis_3,-0.1549908216674201,0.8780731234565449,0.8959929831189234
7Networks_RH_Vis_4,1.274432369149486,0.21422945912655875,0.2894992690899443
7Networks_RH_Vis_5,2.209684915517001,0.036509760321868874,0.07458991497308873
7Networks_RH_Vis_6,2.2091793232741215,0.036549058336813475,0.07458991497308873
7Networks_RH_Vis_7,2.1772640545730497,0.03910838563125806,0.0763935443607288
7Networks_RH_Vis_8,2.1492771577196463,0.041484319713307724,0.0763935443607288
7Networks_RH_SomMot_1,1.6253700742930821,0.11662555372740928,0.1715081672461901
7Networks_RH_SomMot_2,2.0573512354395125,0.050225717993756976,0.08659606550647755
7Networks_RH_SomMot_3,-0.462618973336503,0.6476389496005908,0.7276842130343716
7Networks_RH_SomMot_4,2.173988267906365,0.03938000752711719,0.0763935443607288
7Networks_RH_SomMot_5,2.2715055939404483,0.031983041871204564,0.07268873152546491
7Networks_RH_SomMot_6,2.2839585858693745,0.03113534028257508,0.07240776809901181
7Networks_RH_SomMot_7,2.492301804988196,0.019680132701696974,0.06052649111182581
7Networks_RH_SomMot_8,2.3720836486769175,0.02569800779164877,0.06638168069219211
7Networks_RH_DorsAttn_Post_1,-2.152086036811701,0.041240139209938506,0.0763935443607288
7Networks_RH_DorsAttn_Post_2,2.714904403741089,0.01184211312031037,0.04083487282865645
7Networks_RH_DorsAttn_Post_3,-1.446713689184573,0.16040003674780717,0.22914290963972456
7Networks_RH_DorsAttn_Post_4,-0.31555033768853286,0.7549629763777511,0.8206119308453816
7Networks_RH_DorsAttn_Post_5,0.09747109915704562,0.9231295357659064,0.9231295357659064
