,t,r,p,p_fdr,N
7Networks_RH_Cont_PFCl_3,-2.837252154434169,-0.20169163440850862,0.005049688663786002,0.022953130289936372,193.0
7Networks_RH_Cont_PFCl_4,-0.41332646236402926,-0.029555239999891937,0.6798239517325741,0.8190650020874388,199.0
7Networks_RH_Cont_Cing_1,0.9357104890642546,0.06737050236960143,0.35060381463405776,0.5008625923343683,196.0
7Networks_RH_Cont_PFCmp_1,-0.3550195994225299,-0.025444584831464046,0.722962564371294,0.830991453300338,198.0
7Networks_RH_Cont_pCun_1,-0.6640015971727078,-0.04812737936405112,0.5074984969709865,0.6506390986807519,194.0
7Networks_RH_Default_Par_1,-4.374492032086334,-0.29832219331373805,1.9850498659380706e-05,0.0009519532373141141,199.0
7Networks_RH_Default_Temp_1,-1.5197288057747536,-0.10895863467188355,0.13023277429226565,0.2300030434881875,196.0
7Networks_RH_Default_Temp_2,-3.167226297449748,-0.22284274772014073,0.001793325501073841,0.011136178670015415,195.0
7Networks_RH_Default_Temp_3,-2.7031180885683725,-0.1903119632097346,0.007482085797626657,0.02877725306779483,198.0
7Networks_RH_Default_PFCv_1,-2.160577057377529,-0.15399333281275637,0.031973295939152095,0.08198281010038999,196.0
7Networks_RH_Default_PFCv_2,-2.6780161873205492,-0.18894800632094538,0.008047757664815644,0.02980650986968757,197.0
7Networks_RH_Default_PFCdPFCm_1,-2.5997045166607915,-0.18448582465686025,0.010063421130557951,0.03594078975199268,195.0
7Networks_RH_Default_PFCdPFCm_2,-1.5164561526514067,-0.10997793368790444,0.13110173478826687,0.2300030434881875,191.0
7Networks_RH_Default_PFCdPFCm_3,-2.708792354477536,-0.19059241161016693,0.007360009849103922,0.02877725306779483,198.0
7Networks_RH_Default_pCunPCC_1,-2.1048213901736905,-0.15042764028165248,0.03662158358870508,0.08764930448586648,195.0
7Networks_RH_Default_pCunPCC_2,-2.013090901465265,-0.14443206935003178,0.045523913602505565,0.10346344000569446,194.0
