,t,p,p_fdr
7Networks_LH_Default_PFC_1,1.8628318341075294,0.07427710193504453,0.14564137634322455
7Networks_LH_Default_PFC_2,-1.5475278090193592,0.13430295000443984,0.2166176612974836
7Networks_LH_Default_PFC_3,-1.6656899940402394,0.10825863225163551,0.1866528142269578
7Networks_LH_Default_PFC_4,-2.110654761430092,0.04497588264784262,0.10221791510873324
7Networks_LH_Default_PFC_5,-2.914302491375452,0.007411421791324902,0.03883692096712078
7Networks_LH_Default_PFC_6,-2.4215830742049267,0.0230400774823118,0.06324314606473279
7Networks_LH_Default_PFC_7,-1.3968493073420614,0.17473647002360262,0.2426895416994481
7Networks_LH_Default_pCunPCC_1,0.5487916175251222,0.588016761891277,0.6435916087210045
7Networks_LH_Default_pCunPCC_2,1.9196125115112694,0.06638867013959354,0.13548708191753783
7Networks_RH_Vis_1,0.16916007046982814,0.86703202548518,0.9019781692889772
7Networks_RH_Vis_2,1.4247471732509382,0.1665951889256565,0.23956265962223597
7Networks_RH_Vis_3,0.9908535995748567,0.33125101534617096,0.4039646528611841
7Networks_RH_Vis_4,1.5506996404621993,0.13354188413483833,0.2166176612974836
7Networks_RH_Vis_5,1.9973721055325788,0.05677816732212007,0.1229569250270932
7Networks_RH_Vis_6,1.988663967564579,0.0577897547627338,0.1229569250270932
7Networks_RH_Vis_7,1.6114558264806296,0.1196352798780559,0.19939213313009319
7Networks_RH_Vis_8,1.8308513656032683,0.0790684027088827,0.1491856654884579
7Networks_RH_SomMot_1,1.435725381177894,0.1634755727539733,0.23956265962223597
7Networks_RH_SomMot_2,1.8195963641512158,0.08081694401889215,0.14966100744239286
7Networks_RH_SomMot_3,2.8543192143263063,0.008544122612766573,0.03883692096712078
7Networks_RH_SomMot_4,2.60922744952037,0.015103780808679893,0.05208200278855136
7Networks_RH_SomMot_5,2.5410168834298847,0.017635955152353965,0.05511235985110614
7Networks_RH_SomMot_6,2.614927885314224,0.014908300408412014,0.05208200278855136
7Networks_RH_SomMot_7,2.524804701690983,0.01829328309402299,0.05543419119400906
7Networks_RH_SomMot_8,2.661129961168757,0.013408981794707411,0.05208200278855136
7Networks_RH_DorsAttn_Post_1,0.737477977939835,0.46769763666314645,0.5314745871172118
7Networks_RH_DorsAttn_Post_2,2.881311606978934,0.008015453472750166,0.03883692096712078
7Networks_RH_DorsAttn_Post_3,3.6120176363548047,0.001331787598405485,0.014797639982283168
7Networks_RH_DorsAttn_Post_4,2.772803500476386,0.010348346789263576,0.04499281212723294
7Networks_RH_DorsAttn_Post_5,2.158888185080955,0.04065415776192164,0.09734180020768958
7Networks_RH_DorsAttn_PrCv_1,4.009199454615868,0.0004838737023991845,0.008064561706653076
7Networks_RH_DorsAttn_FEF_1,4.712217588465748,7.855456495827781e-05,0.0026184854986092605
7Networks_RH_SalVentAttn_TempOccPar_1,-0.8389783709103434,0.40943240918198687,0.48168518727292575
7Networks_RH_SalVentAttn_TempOccPar_2,1.1990585855668878,0.24174729880337625,0.318088551057074
7Networks_RH_SalVentAttn_FrOperIns_1,1.4209198949484825,0.16769386173556516,0.23956265962223597
7Networks_RH_SalVentAttn_Med_1,6.5914662672811355,6.618677849051624e-07,6.618677849051624e-05
7Networks_RH_SalVentAttn_Med_2,1.182490446115773,0.24813592382265257,0.3222544465229254
7Networks_RH_Limbic_OFC_1,-2.3078074405689666,0.029568742569081187,0.07392185642270296
7Networks_RH_Limbic_TempPole_1,-0.9561147057009978,0.34816927960261057,0.4194810597621814
7Networks_RH_Cont_Par_1,0.15903536660195886,0.8749188242103079,0.9019781692889772
7Networks_RH_Cont_Par_2,-2.9742661427480934,0.006422738090497995,0.03568187828054442
7Networks_RH_Cont_PFCl_1,-2.4145824798512234,0.02339996404395113,0.06324314606473279
7Networks_RH_Cont_PFCl_2,-2.426003192353901,0.022815480212858664,0.06324314606473279
7Networks_RH_Cont_PFCl_3,-3.3680041580386946,0.0024546271367675496,0.020455226139729582
7Networks_RH_Cont_PFCl_4,2.1562148710005196,0.04088355608722962,0.09734180020768958
7Networks_RH_Cont_Cing_1,2.5585513553535977,0.01694976406981907,0.05467665828973894
7Networks_RH_Cont_PFCmp_1,-1.36355978588898,0.18485980138914138,0.2532326046426594
7Networks_RH_Cont_pCun_1,1.2735785789996443,0.2145271801899387,0.2899015948512685
7Networks_RH_Default_Par_1,-2.3358317749629554,0.0278199206165387,0.07154963957115229
7Networks_RH_Default_Temp_1,-2.871063697179085,0.00821240504866675,0.03883692096712078
7Networks_RH_Default_Temp_2,0.30645888795761383,0.7617931025246438,0.8191323683060686
7Networks_RH_Default_Temp_3,-3.4733614373771675,0.0018873614085680526,0.018873614085680526
