,t,p,p_fdr
7Networks_LH_SalVentAttn_FrOperIns_2,-1.0533093353454912,0.3022736810650249,0.33216888029123615
7Networks_LH_SalVentAttn_PFCl_1,-2.2110463639973212,0.03640412917244063,0.07745559398391624
7Networks_LH_SalVentAttn_Med_1,-1.8447879939784888,0.07694855947276448,0.12614517946354833
7Networks_LH_SalVentAttn_Med_2,-0.45631209206430945,0.6521051398230325,0.672273340023745
7Networks_LH_SalVentAttn_Med_3,-1.9855437914736918,0.05815606000150197,0.10769640741018882
7Networks_LH_Limbic_OFC_1,-2.5156187471887725,0.018675752141523345,0.053359291832923844
7Networks_LH_Limbic_TempPole_1,-2.533151611759981,0.017952065571100097,0.053359291832923844
7Networks_LH_Limbic_TempPole_2,-2.767276772372651,0.010482874151874592,0.047280164811275796
7Networks_LH_Cont_Par_1,-2.7362419700322946,0.011269440449110525,0.047280164811275796
7Networks_LH_Cont_PFCl_1,-2.789135081120527,0.009960271220259864,0.047280164811275796
7Networks_LH_Cont_pCun_1,-2.3941758872870613,0.024478745222632662,0.05970425664056747
7Networks_LH_Cont_Cing_1,-2.0133044908954565,0.05496776152170301,0.10570723369558271
7Networks_LH_Default_Temp_1,-2.685911456052997,0.012664178171169566,0.047280164811275796
7Networks_LH_Default_Temp_2,-2.4396029787846425,0.022137030441209696,0.05550846863947688
7Networks_LH_Default_Par_1,-2.7317719519568193,0.011387208087642584,0.047280164811275796
7Networks_LH_Default_Par_2,-3.031300079559076,0.005600038665108288,0.047280164811275796
7Networks_LH_Default_PFC_1,-2.4925262170419398,0.01967023212003191,0.05463953366675531
7Networks_LH_Default_PFC_2,-2.7601774684685974,0.010658100633630395,0.047280164811275796
7Networks_LH_Default_PFC_3,-2.124332058153275,0.04371042506534943,0.08742085013069886
7Networks_LH_Default_PFC_4,-2.992699115869926,0.00614498875428469,0.047280164811275796
7Networks_LH_Default_PFC_5,-2.791898956967303,0.009895970145916708,0.047280164811275796
7Networks_LH_Default_PFC_6,-2.765153012162676,0.010535006408462892,0.047280164811275796
7Networks_LH_Default_PFC_7,-2.6614555437871856,0.013398935714478541,0.047280164811275796
7Networks_LH_Default_pCunPCC_1,-2.0408029281587545,0.05196294408111686,0.10188812564924875
7Networks_LH_Default_pCunPCC_2,-1.809938664285947,0.08234378056253146,0.1286621571289554
7Networks_RH_Vis_1,-2.745220371967312,0.01103635021787792,0.047280164811275796
7Networks_RH_Vis_2,1.6286117499137933,0.11593349368720536,0.1659815733167885
7Networks_RH_Vis_3,1.1325497697065967,0.2681492021620074,0.3047150024568266
7Networks_RH_Vis_4,1.0654925646799926,0.29683584116835127,0.32981760129816806
7Networks_RH_Vis_5,1.533226749946318,0.13777870768901043,0.18618744282298708
7Networks_RH_Vis_6,1.5856914126230395,0.1253785822808914,0.17175148257656359
7Networks_RH_Vis_7,2.3319357125621956,0.028057256914673933,0.0637664929878953
7Networks_RH_Vis_8,2.622363993166303,0.014656851091495497,0.047280164811275796
7Networks_RH_SomMot_1,1.3659076021003926,0.18413104997346766,0.23016381246683457
7Networks_RH_SomMot_2,1.6824336995148346,0.10493516041272137,0.15661964240704682
7Networks_RH_SomMot_3,1.3123682535344523,0.201317919824764,0.24550965832288293
7Networks_RH_SomMot_4,1.8871442435263857,0.0708049274076064,0.12000835153831593
7Networks_RH_SomMot_5,1.2042099945348403,0.23978616261356828,0.2821013677806686
7Networks_RH_SomMot_6,1.1346206328803299,0.26729656795648055,0.3047150024568266
7Networks_RH_SomMot_7,1.9977174427291733,0.05673837503539396,0.1070535378026301
7Networks_RH_SomMot_8,1.3287703282662497,0.1959253127459141,0.24188310215544948
7Networks_RH_DorsAttn_Post_1,-2.9231228956567965,0.007257411609009671,0.047280164811275796
7Networks_RH_DorsAttn_Post_2,1.279864247498447,0.212342733409621,0.2527889683447869
7Networks_RH_DorsAttn_Post_3,-3.1828524596228323,0.0038753241411230484,0.047280164811275796
7Networks_RH_DorsAttn_Post_4,-0.9074845803934366,0.37281544810607004,0.3966121788362447
7Networks_RH_DorsAttn_Post_5,-0.17122829179114496,0.8654226495740849,0.870215027374929
7Networks_RH_DorsAttn_PrCv_1,-2.675053224009612,0.012985613352280413,0.047280164811275796
7Networks_RH_DorsAttn_FEF_1,0.1650717736872392,0.870215027374929,0.870215027374929
7Networks_RH_SalVentAttn_TempOccPar_1,-2.4382559999723727,0.022203387455790754,0.05550846863947688
7Networks_RH_SalVentAttn_TempOccPar_2,-0.8666430368126499,0.39437954273391684,0.41513636077254407
7Networks_RH_SalVentAttn_FrOperIns_1,-1.1494154101380174,0.261262628404645,0.3037937539588895
7Networks_RH_SalVentAttn_Med_1,-0.3890249873167499,0.7005514826832424,0.7148484517175943
7Networks_RH_SalVentAttn_Med_2,-0.9665277028242311,0.34303785667748177,0.36885791040589433
7Networks_RH_Limbic_OFC_1,-2.642683647869975,0.0139898177632859,0.047280164811275796
7Networks_RH_Limbic_TempPole_1,-2.623128354497756,0.01463123032990474,0.047280164811275796
7Networks_RH_Cont_Par_1,-2.8269569413087328,0.00911365773380187,0.047280164811275796
7Networks_RH_Cont_Par_2,-2.795105178862063,0.00982186916841079,0.047280164811275796
7Networks_RH_Cont_PFCl_1,-2.8391026513182007,0.00885654954404354,0.047280164811275796
7Networks_RH_Cont_PFCl_2,-2.964996583383081,0.006566897650119583,0.047280164811275796
7Networks_RH_Cont_PFCl_3,-2.473594698064883,0.020521858205856326,0.05546448163744953
7Networks_RH_Cont_PFCl_4,-2.5767521887811022,0.01626383114398926,0.05082447232496644
7Networks_RH_Cont_Cing_1,-1.8956162556732254,0.06962859898547955,0.12000835153831593
7Networks_RH_Cont_PFCmp_1,-2.360385175616485,0.026365967331777252,0.06277611269470774
7Networks_RH_Cont_pCun_1,-2.460824354112065,0.021115446272938553,0.05550846863947688
7Networks_RH_Default_Par_1,-2.5272551892527697,0.01819248919197362,0.053359291832923844
7Networks_RH_Default_Temp_1,-2.6505488266254082,0.013739337006663022,0.047280164811275796
7Networks_RH_Default_Temp_2,-2.6802054045264603,0.012832151452759288,0.047280164811275796
7Networks_RH_Default_Temp_3,-2.228064188593982,0.0351068727398743,0.07631928856494412
7Networks_RH_Default_PFCv_1,-2.3487517900397235,0.02704594948767422,0.06289755694807958
7Networks_RH_Default_PFCv_2,-2.9321628629655945,0.007102729152221609,0.047280164811275796
7Networks_RH_Default_PFCdPFCm_1,-2.1745361839926525,0.03933445742848444,0.08194678630934259
7Networks_RH_Default_PFCdPFCm_2,-2.7821576309241425,0.010124359858542466,0.047280164811275796
7Networks_RH_Default_PFCdPFCm_3,-2.653399328324205,0.013649598832643653,0.047280164811275796
7Networks_RH_Default_pCunPCC_1,-1.9473652752314583,0.06280648194826058,0.11215443205046531
7Networks_RH_Default_pCunPCC_2,-1.8148281328866365,0.08156770547855229,0.1286621571289554
