,t,r,p,p_fdr,N
7Networks_LH_Default_Temp_1,-2.429981847158458,-0.17125949579857405,0.01600980456109929,0.04851455927605845,199.0
7Networks_LH_Default_Temp_2,-2.5058646155623348,-0.17602200307374893,0.013033268495105738,0.04344422831701913,200.0
7Networks_LH_Default_Par_1,-4.035644881039428,-0.2775009392943174,7.830340509064103e-05,0.0013425545280543382,199.0
7Networks_LH_Default_Par_2,-4.028880806905562,-0.27768104121373083,8.055327168326029e-05,0.0013425545280543382,198.0
7Networks_LH_Default_PFC_1,-1.9638643325863583,-0.13917072065266828,0.05097442679880625,0.10156758605110026,199.0
7Networks_LH_Default_PFC_2,-2.026350077662149,-0.14418758573962126,0.044112337406658084,0.09385603703544274,197.0
7Networks_LH_Default_PFC_3,-1.5698983265353927,-0.11352838383831236,0.11812928210538352,0.19365456082849758,192.0
7Networks_LH_Default_PFC_4,-2.28434112380252,-0.16285204304101583,0.023456947677748835,0.05721206750670448,195.0
7Networks_LH_Default_PFC_5,-2.0981687525251895,-0.14882709311898276,0.037191659177460805,0.08264813150546846,198.0
7Networks_LH_Default_PFC_6,-2.325787031452939,-0.16402189872678646,0.021063342406540196,0.0544075375141029,199.0
7Networks_LH_Default_PFC_7,-2.364274884294198,-0.16681713007715893,0.01905317515668358,0.0544075375141029,199.0
7Networks_LH_Default_pCunPCC_1,-1.660283774438715,-0.11977305764793217,0.09852435294989359,0.16986957405154068,193.0
7Networks_LH_Default_pCunPCC_2,-2.601270244329574,-0.1835393493324926,0.010007666188964861,0.03849102380371101,198.0
7Networks_RH_Vis_1,-0.8045744978219791,-0.057442990824851686,0.4220501482114418,0.5275626852643023,199.0
7Networks_RH_Vis_2,1.3180918723150925,0.09414860918857554,0.1890351464817368,0.28641688860869213,198.0
