,t,r,p,p_fdr,N
7Networks_LH_DorsAttn_Post_6,2.194975990144508,0.15551345979815093,0.029364547566955803,0.07162084772428245,197.0
7Networks_LH_DorsAttn_PrCv_1,3.3401146147009686,0.2319481043571289,0.001004322038106334,0.012554025476329176,199.0
7Networks_LH_DorsAttn_FEF_1,3.6526819123997796,0.252044896920843,0.0003334303423230479,0.009550783189118575,200.0
7Networks_LH_SalVentAttn_ParOper_1,1.5561156589977445,0.11060582235683226,0.12131042256835546,0.21662575458634903,199.0
7Networks_LH_SalVentAttn_FrOperIns_1,1.2202710191461368,0.08742043546074801,0.22385878847845173,0.32443302678036484,197.0
7Networks_LH_SalVentAttn_FrOperIns_2,-0.21788834455567063,-0.01570133683008225,0.8277487137994144,0.8866218468488507,196.0
7Networks_LH_SalVentAttn_PFCl_1,1.16683844953048,0.0829348580652475,0.24470056521457456,0.3446486834008093,200.0
7Networks_LH_SalVentAttn_Med_1,0.48610895379637953,0.03487232412083018,0.6274442605737924,0.7130048415611278,197.0
7Networks_LH_SalVentAttn_Med_2,2.5587425593454443,0.17951171892155265,0.011263857704931962,0.03480919843847925,200.0
7Networks_LH_SalVentAttn_Med_3,2.927088020587992,0.20534505177179047,0.0038325313064998274,0.021228131837442054,198.0
7Networks_LH_Limbic_OFC_1,1.390106436805404,0.09917285615037606,0.16609769855422474,0.26789951379713667,198.0
7Networks_LH_Limbic_TempPole_1,0.4259190839569398,0.030772449704323784,0.6706488974404055,0.7535380870116916,195.0
7Networks_LH_Limbic_TempPole_2,0.7775722332436351,0.055645140071456885,0.4377733302388821,0.561247859280618,198.0
7Networks_LH_Cont_Par_1,1.2388772127381686,0.08818686049892982,0.21688779776299047,0.3189526437691036,199.0
7Networks_LH_Cont_PFCl_1,1.3474925905786626,0.0962087552060482,0.17940959364863585,0.28477713277561245,197.0
7Networks_LH_Cont_pCun_1,1.8230964360242048,0.1291928797186236,0.06982796037377537,0.14547491744536536,199.0
7Networks_LH_Cont_Cing_1,0.9941651751102109,0.07117896793651148,0.3213872475978568,0.43430709134845513,198.0
7Networks_LH_Default_Temp_1,0.5308423928437964,0.03811623895344518,0.5961414941341623,0.6931877838769329,197.0
7Networks_LH_Default_Temp_2,1.3067162107036538,0.09308897147409066,0.19285600938453784,0.29670155289928896,199.0
7Networks_LH_Default_Par_1,2.604095990267464,0.1829291881503081,0.009924610491766378,0.03232645228942991,199.0
