,t,r,p,p_fdr,N
7Networks_RH_SalVentAttn_Med_1,0.506192561680454,0.03609583304639701,0.6132932744966497,0.7297796339551511,200.0
7Networks_RH_SalVentAttn_Med_2,-0.7872931589379842,-0.05656906492988659,0.4320810502961768,0.574507507450129,197.0
7Networks_RH_Limbic_OFC_1,-3.3524209743752933,-0.2352198043361274,0.0009666769450098962,0.0080556412084158,195.0
7Networks_RH_Limbic_TempPole_1,-1.490272293209352,-0.10719499035905693,0.1378196210128095,0.24610646609430267,194.0
7Networks_RH_Cont_Par_1,-4.770218221679165,-0.32559270398807316,3.645598689825292e-06,9.11399672456323e-05,196.0
7Networks_RH_Cont_Par_2,-3.455962983862832,-0.2414671504098839,0.0006749720718200474,0.006136109743818613,197.0
7Networks_RH_Cont_PFCl_1,-4.46414118743322,-0.30423386422804805,1.3619775216735344e-05,0.00024659437340136705,199.0
7Networks_RH_Cont_PFCl_2,-2.967178720496931,-0.20866657990326892,0.00338765793454237,0.01882032185856872,197.0
7Networks_RH_Cont_PFCl_3,-2.338362161644882,-0.16626029225852132,0.020403105732083603,0.05514352900563136,196.0
7Networks_RH_Cont_PFCl_4,-2.6182619946074976,-0.18423248540181633,0.009535560487962629,0.03667523264601011,199.0
7Networks_RH_Cont_Cing_1,-2.7857533056440866,-0.19671867433272228,0.005878777244962824,0.02672171474983102,196.0
7Networks_RH_Cont_PFCmp_1,-2.292783867910859,-0.1626714521476904,0.022944231482180246,0.05703515073989149,197.0
7Networks_RH_Cont_pCun_1,-1.4797333481941637,-0.1053026710032067,0.1405748558359648,0.24662255409818387,198.0
7Networks_RH_Default_Par_1,-5.539094153104831,-0.36799090318344974,9.806484559638093e-08,9.806484559638093e-06,199.0
7Networks_RH_Default_Temp_1,-2.4967631411833797,-0.17628035563087932,0.013370345289055221,0.04313014609372652,198.0
7Networks_RH_Default_Temp_2,-2.212139843421446,-0.15658720395387912,0.028130106875350686,0.06697644494131116,198.0
7Networks_RH_Default_Temp_3,-0.5428257328225622,-0.03914894159587196,0.5878826579962044,0.7178140773156844,196.0
7Networks_RH_Default_PFCv_1,-2.374305512729266,-0.16843660351915013,0.01856813964120384,0.05461217541530541,197.0
7Networks_RH_Default_PFCv_2,-2.5427198433802722,-0.17937087339566973,0.011784007094095562,0.039280023646985206,198.0
7Networks_RH_Default_PFCdPFCm_1,-2.7237108697676824,-0.1922460495568011,0.00705074393687137,0.03065540842117987,197.0
7Networks_RH_Default_PFCdPFCm_2,-3.5663796664897602,-0.2504105127674002,0.0004585686978408213,0.004585686978408212,194.0
7Networks_RH_Default_PFCdPFCm_3,-2.4405076756150375,-0.17211060297006023,0.015564533139940728,0.04746060019994964,199.0
7Networks_RH_Default_pCunPCC_1,-1.3035307869647645,-0.09316080313346825,0.19395447612550207,0.303053868946097,197.0
7Networks_RH_Default_pCunPCC_2,-2.885939370175195,-0.2031745755252225,0.004351632723569835,0.021607434152961538,196.0
