,t,r,p,p_fdr,N
7Networks_LH_SalVentAttn_Med_2,1.118859231129551,0.08039527948074682,0.2646127299701297,0.42002020630179315,195.0
7Networks_LH_SalVentAttn_Med_3,-0.5096426146043267,-0.036538932841642245,0.6108841193813666,0.7186871992721959,198.0
7Networks_LH_Limbic_OFC_1,-2.3792147835658133,-0.1685301464455308,0.018329834453316235,0.08995905689419362,197.0
7Networks_LH_Limbic_TempPole_1,-2.6913852625768264,-0.19027387590003464,0.007746990896015994,0.05533564925725709,196.0
7Networks_LH_Limbic_TempPole_2,-2.2445349734625286,-0.1584435912630141,0.025927325343501405,0.09602713090185705,199.0
7Networks_LH_Cont_Par_1,-2.5446195088349173,-0.1790265040077187,0.01171812684542569,0.06893015791426876,199.0
7Networks_LH_Cont_PFCl_1,-1.1018116489515521,-0.07851284024518412,0.27190863662381826,0.42485724472471603,199.0
7Networks_LH_Cont_pCun_1,-3.497957573791404,-0.24244510608145847,0.0005812900207443251,0.011625800414886502,199.0
7Networks_LH_Cont_Cing_1,-1.251560784547787,-0.08993357752238966,0.212260595880578,0.3904549208028208,196.0
7Networks_LH_Default_Temp_1,-2.3631640372441716,-0.16691255936523294,0.019113905731358863,0.08995905689419362,198.0
7Networks_LH_Default_Temp_2,-0.8970588105920227,-0.06409101169234341,0.3707993925821813,0.5096870443056656,199.0
7Networks_LH_Default_Par_1,-2.8642939183946727,-0.20073663494022287,0.004639575068168827,0.03866312556807356,199.0
7Networks_LH_Default_Par_2,-3.0766312383634413,-0.21485950464490702,0.002396095000058339,0.02662327777842599,199.0
7Networks_LH_Default_PFC_1,-0.8291940134110579,-0.0591838598574543,0.4080137068808475,0.5298879310140876,199.0
7Networks_LH_Default_PFC_2,-2.080686980516723,-0.1479903362794694,0.03878961395615285,0.12121754361297767,197.0
7Networks_LH_Default_PFC_3,-2.336057147022697,-0.16610347563773054,0.02052567754920205,0.08995905689419362,196.0
