,t,p,p_fdr
7Networks_RH_Limbic_OFC_1,-2.5966741865089378,0.015542727344944815,0.044650394208802305
7Networks_RH_Limbic_TempPole_1,-1.021811462887954,0.3166568526483904,0.38616689347364686
7Networks_RH_Cont_Par_1,-2.504663939518455,0.019141562446588854,0.04908092935022783
7Networks_RH_Cont_Par_2,-3.1783733767809026,0.003918020993283345,0.01959010496641672
7Networks_RH_Cont_PFCl_1,-2.3142839661504735,0.029155897541590144,0.06780441288741894
7Networks_RH_Cont_PFCl_2,-4.531128252717219,0.00012563239989316674,0.0017947485699023817
7Networks_RH_Cont_PFCl_3,-3.1166735797413634,0.004554246603399347,0.020739659004422824
7Networks_RH_Cont_PFCl_4,-2.1521768581536294,0.04123226554960945,0.0824645310992189
7Networks_RH_Cont_Cing_1,2.5759051703432774,0.0162951704008777,0.044650394208802305
7Networks_RH_Cont_PFCmp_1,-2.3507408641825145,0.02692856010950186,0.06411561930833776
7Networks_RH_Cont_pCun_1,-1.1057140936903944,0.279377811919646,0.35364279989828606
7Networks_RH_Default_Par_1,-4.542631250751152,0.00012194115246896404,0.0017947485699023817
7Networks_RH_Default_Temp_1,-2.8830271182868112,0.007982924720213494,0.03089659634836288
7Networks_RH_Default_Temp_2,-1.613561713754208,0.11917566104642296,0.17525832506826905
7Networks_RH_Default_Temp_3,-1.9325452427933982,0.06469773243946152,0.11154781455079572
7Networks_RH_Default_PFCv_1,0.05367888641751939,0.9576176616568961,0.9789725119890634
7Networks_RH_Default_PFCv_2,-4.170016134357953,0.0003198192168384045,0.003198192168384045
7Networks_RH_Default_PFCdPFCm_1,-2.2778822371058225,0.031546383383483804,0.0716963258715541
7Networks_RH_Default_PFCdPFCm_2,-4.6985271350341575,8.139334057657322e-05,0.0016278668115314644
7Networks_RH_Default_PFCdPFCm_3,-5.634878144280144,7.283260896678382e-06,0.0007283260896678382
7Networks_RH_Default_pCunPCC_1,-0.03912712051354296,0.9690998256489763,0.9789725119890634
7Networks_RH_Default_pCunPCC_2,-0.22183789257205416,0.8262422369224762,0.8697286704447118
